country_code,indicator_code,date,frequency,source_count,min_value,max_value,absolute_diff,relative_diff,status
EA,EXCHANGE_RATE_USD_D,2019-11-20,D,2,0.9042408897730354,0.904241,1.1022696455587067e-07,1.2189999267253283e-07,ok
EA,EXCHANGE_RATE_USD_D,2019-11-21,D,2,0.901631953836444,0.901632,4.6163555977862814e-08,5.1199998624327684e-08,ok
EA,EXCHANGE_RATE_USD_D,2019-11-22,D,2,0.904322662325918,0.904323,3.376740820293378e-07,3.7339993019427474e-07,ok
EA,EXCHANGE_RATE_USD_D,2019-11-25,D,2,0.90843,0.9084302325581396,2.3255813963452e-07,2.560000328776838e-07,ok
EA,EXCHANGE_RATE_USD_D,2019-11-26,D,2,0.907441,0.9074410163339384,1.6333938313017882e-08,1.8000000182945705e-08,ok
EA,EXCHANGE_RATE_USD_D,2019-11-27,D,2,0.9083477155054956,0.908348,2.8449450439893553e-07,3.131999508456758e-07,ok
EA,EXCHANGE_RATE_USD_D,2019-11-28,D,2,0.9086778736937756,0.908678,1.2630622436837768e-07,1.389999902569003e-07,ok
EA,EXCHANGE_RATE_USD_D,2019-11-29,D,2,0.9105809506465125,0.910581,4.935348751899937e-08,5.419999852454515e-08,ok
EA,EXCHANGE_RATE_USD_D,2019-12-02,D,2,0.907194,0.9071940488070398,4.880703985410406e-08,5.3800001478398943e-08,ok
EA,EXCHANGE_RATE_USD_D,2019-12-03,D,2,0.9032607713846988,0.903261,2.2861530113438278e-07,2.530999678560742e-07,ok
EA,EXCHANGE_RATE_USD_D,2019-12-04,D,2,0.902445627650934,0.902446,3.7234906602456874e-07,4.125999149424622e-07,ok
EA,EXCHANGE_RATE_USD_D,2019-12-05,D,2,0.901388,0.9013881377321076,1.377321076079241e-07,1.5280001185415187e-07,ok
EA,EXCHANGE_RATE_USD_D,2019-12-06,D,2,0.901388,0.9013881377321076,1.377321076079241e-07,1.5280001185415187e-07,ok
EA,EXCHANGE_RATE_USD_D,2019-12-09,D,2,0.9029345372460498,0.902935,4.6275395026995625e-07,5.124998685958852e-07,ok
EA,EXCHANGE_RATE_USD_D,2019-12-10,D,2,0.9027715085311908,0.902772,4.914688092050312e-07,5.443998517707734e-07,ok
EA,EXCHANGE_RATE_USD_D,2019-12-11,D,2,0.9029345372460498,0.902935,4.6275395026995625e-07,5.124998685958852e-07,ok
EA,EXCHANGE_RATE_USD_D,2019-12-12,D,2,0.8979078746520608,0.897908,1.2534793925045307e-07,1.3959999019915025e-07,ok
EA,EXCHANGE_RATE_USD_D,2019-12-13,D,2,0.8949346697691068,0.894935,3.302308931862896e-07,3.6899993196587257e-07,ok
EA,EXCHANGE_RATE_USD_D,2019-12-16,D,2,0.897182845863987,0.897183,1.5413601295310997e-07,1.7179998527991767e-07,ok
EA,EXCHANGE_RATE_USD_D,2019-12-17,D,2,0.8958967926894821,0.895897,2.0731051797451272e-07,2.3139997339017416e-07,ok
EA,EXCHANGE_RATE_USD_D,2019-12-18,D,2,0.899685,0.899685110211426,1.1021142609646262e-07,1.2250000760934366e-07,ok
EA,EXCHANGE_RATE_USD_D,2019-12-19,D,2,0.899523,0.8995232526760818,2.526760818355456e-07,2.8090003962898657e-07,ok
EA,EXCHANGE_RATE_USD_D,2019-12-20,D,2,0.901144,0.901144453455889,4.534558890600948e-07,5.032001266951391e-07,ok
EA,EXCHANGE_RATE_USD_D,2019-12-23,D,2,0.9029345372460498,0.902935,4.6275395026995625e-07,5.124998685958852e-07,ok
EA,EXCHANGE_RATE_USD_D,2019-12-24,D,2,0.902527,0.9025270758122744,7.581227445818683e-08,8.400000362767117e-08,ok
EA,EXCHANGE_RATE_USD_D,2019-12-27,D,2,0.8966197435667533,0.89662,2.564332466370445e-07,2.859999590763016e-07,ok
EA,EXCHANGE_RATE_USD_D,2019-12-30,D,2,0.893734918223255,0.893735,8.177674493126119e-08,9.149999571746335e-08,ok
EA,EXCHANGE_RATE_USD_D,2019-12-31,D,2,0.8901548869503294,0.890155,1.1304967062475413e-07,1.2699999191534928e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-01-02,D,2,0.893415527561869,0.893416,4.7243813094954845e-07,5.287998601571466e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-01-03,D,2,0.897102,0.8971023593792051,3.5937920517259414e-07,4.0060008024608673e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-01-06,D,2,0.8933357155619082,0.893336,2.844380918576306e-07,3.1839994933615976e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-01-07,D,2,0.8950948800572861,0.895095,1.1994271387205657e-07,1.339999909598622e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-01-08,D,2,0.899685,0.899685110211426,1.1021142609646262e-07,1.2250000760934366e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-01-09,D,2,0.90009,0.9000900090009001,9.000900136335588e-09,1.0000000101468838e-08,ok
EA,EXCHANGE_RATE_USD_D,2020-01-10,D,2,0.901631953836444,0.901632,4.6163555977862814e-08,5.1199998624327684e-08,ok
EA,EXCHANGE_RATE_USD_D,2020-01-13,D,2,0.8987956138774043,0.898796,3.861225957857428e-07,4.2959990779315727e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-01-14,D,2,0.899685,0.899685110211426,1.1021142609646262e-07,1.2250000760934366e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-01-15,D,2,0.8975049362771494,0.897505,6.372285055178395e-08,7.099999756429776e-08,ok
EA,EXCHANGE_RATE_USD_D,2020-01-16,D,2,0.895335,0.8953353030710001,3.0307100007398446e-07,3.3850005727376795e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-01-17,D,2,0.900252,0.9002520705797623,7.057976225688378e-08,7.840000298822662e-08,ok
EA,EXCHANGE_RATE_USD_D,2020-01-20,D,2,0.9021199819576003,0.90212,1.8042399685391786e-08,1.9999999851256793e-08,ok
EA,EXCHANGE_RATE_USD_D,2020-01-21,D,2,0.899685,0.899685110211426,1.1021142609646262e-07,1.2250000760934366e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-01-22,D,2,0.9018759018759018,0.901876,9.812409818010792e-08,1.0879999414338399e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-01-23,D,2,0.901631953836444,0.901632,4.6163555977862814e-08,5.1199998624327684e-08,ok
EA,EXCHANGE_RATE_USD_D,2020-01-24,D,2,0.9062075215224288,0.906208,4.784775712307621e-07,5.279998604611827e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-01-27,D,2,0.907029,0.9070294784580498,4.784580498462532e-07,5.275001390836558e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-01-28,D,2,0.9086778736937756,0.908678,1.2630622436837768e-07,1.389999902569003e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-01-29,D,2,0.909008,0.9090082719752748,2.719752747459836e-07,2.992000445083832e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-01-30,D,2,0.9067005168192946,0.906701,4.831807053351511e-07,5.32899857922971e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-01-31,D,2,0.9048136083966704,0.904814,3.916033296524901e-07,4.3279990627403235e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-02-03,D,2,0.9036688957166096,0.903669,1.042833903674989e-07,1.1539999312209467e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-02-04,D,2,0.905141,0.9051412020275162,2.020275162717411e-07,2.2320002488614233e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-02-05,D,2,0.907194,0.9071940488070398,4.880703985410406e-08,5.3800001478398943e-08,ok
EA,EXCHANGE_RATE_USD_D,2020-02-06,D,2,0.908843,0.9088430428065072,4.280650722776613e-08,4.710000101191611e-08,ok
EA,EXCHANGE_RATE_USD_D,2020-02-07,D,2,0.91166,0.9116601331023796,1.3310237956254412e-07,1.460000108001554e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-02-10,D,2,0.9131586156515388,0.913159,3.8434846127977096e-07,4.208999113690908e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-02-11,D,2,0.917347,0.9173470323823502,3.238235013469648e-08,3.5300000504877646e-08,ok
EA,EXCHANGE_RATE_USD_D,2020-02-12,D,2,0.916254,0.9162543522081732,3.522081731821558e-07,3.8440007409269905e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-02-13,D,2,0.920217,0.9202171712524156,1.712524156927131e-07,1.8610001744987795e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-02-14,D,2,0.922339,0.9223390518354546,5.183545459530592e-08,5.620000145145072e-08,ok
EA,EXCHANGE_RATE_USD_D,2020-02-17,D,2,0.9229349330872174,0.922935,6.691278253700972e-08,7.249999725072514e-08,ok
EA,EXCHANGE_RATE_USD_D,2020-02-18,D,2,0.924556,0.9245562130177516,2.1301775154913827e-07,2.3040002661763097e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-02-19,D,2,0.9259259259259258,0.925926,7.407407420778611e-08,7.999999694440913e-08,ok
EA,EXCHANGE_RATE_USD_D,2020-02-20,D,2,0.926784,0.9267840593141798,5.9314179789993204e-08,6.400000204140273e-08,ok
EA,EXCHANGE_RATE_USD_D,2020-02-21,D,2,0.92584,0.9258401999814831,1.9998148315103492e-07,2.1600002327943533e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-02-24,D,2,0.924385,0.924385283786282,2.837862820292969e-07,3.070000470238006e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-02-25,D,2,0.922509,0.9225092250922508,2.2509225072742112e-07,2.4400002955652814e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-02-26,D,2,0.91954,0.9195402298850576,2.2988505754550914e-07,2.500000313307451e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-02-27,D,2,0.912075884713608,0.912076,1.1528639198843393e-07,1.2639999218763947e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-02-28,D,2,0.910995718320124,0.910996,2.8167987597971234e-07,3.091999520606176e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-03-02,D,2,0.8991188635137565,0.899119,1.3648624352935457e-07,1.5179998853172904e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-03-03,D,2,0.899523,0.8995232526760818,2.526760818355456e-07,2.8090003962898657e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-03-04,D,2,0.898876,0.898876404494382,4.044943819891955e-07,4.5000010121300277e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-03-05,D,2,0.8938946992044337,0.893895,3.00795566343659e-07,3.3649994345253586e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-03-06,D,2,0.882145,0.8821453775582216,3.7755822168694664e-07,4.280000916963424e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-03-09,D,2,0.872905,0.8729050279329609,2.7932960833254583e-08,3.200000044257646e-08,ok
EA,EXCHANGE_RATE_USD_D,2020-03-10,D,2,0.877963,0.8779631255487269,1.255487268592148e-07,1.4300001011714638e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-03-11,D,2,0.882145,0.8821453775582216,3.7755822168694664e-07,4.280000916963424e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-03-12,D,2,0.889679715302491,0.88968,2.8469750901205515e-07,3.199999489295582e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-03-13,D,2,0.900576,0.9005763688760806,3.6887608056979104e-07,4.096000837507931e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-03-16,D,2,0.896298,0.8962982880702699,2.8807026986044093e-07,3.2140005173228225e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-03-17,D,2,0.9105809506465125,0.910581,4.935348751899937e-08,5.419999852454515e-08,ok
EA,EXCHANGE_RATE_USD_D,2020-03-18,D,2,0.914578,0.9145783793671118,3.793671118357267e-07,4.148000861107214e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-03-19,D,2,0.92584,0.9258401999814831,1.9998148315103492e-07,2.1600002327943533e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-03-20,D,2,0.933968,0.933968431867003,4.3186700293684765e-07,4.6240010695138754e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-03-23,D,2,0.9273856997125104,0.927386,3.002874896518293e-07,3.2379994766835595e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-03-24,D,2,0.9222539887485012,0.922254,1.1251498843733998e-08,1.2200000121840774e-08,ok
EA,EXCHANGE_RATE_USD_D,2020-03-25,D,2,0.9236168837166344,0.923617,1.1628336560320918e-07,1.2589999201319008e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-03-26,D,2,0.9106638739641196,0.910664,1.2603588039894476e-07,1.3839999068880188e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-03-27,D,2,0.910995718320124,0.910996,2.8167987597971234e-07,3.091999520606176e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-03-30,D,2,0.9062896501721952,0.90629,3.4982780483527876e-07,3.8599992535726096e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-03-31,D,2,0.9127418765972984,0.912742,1.2340270161281808e-07,1.3519999074748409e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-04-01,D,2,0.914411,0.91441111923921,1.192392100612949e-07,1.3040000862511265e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-04-02,D,2,0.916926,0.9169264624977076,4.62497707576226e-07,5.044001270923442e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-04-03,D,2,0.9272137227630968,0.927214,2.7723690321224126e-07,2.989999554139089e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-04-06,D,2,0.926698,0.9266981744045965,1.7440459643136563e-07,1.8820001771870832e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-04-07,D,2,0.918695,0.9186954524575104,4.524575103470596e-07,4.925001212909292e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-04-08,D,2,0.9198785760279644,0.919879,4.2397203559030316e-07,4.60899893675838e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-04-09,D,2,0.920217,0.9202171712524156,1.712524156927131e-07,1.8610001744987795e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-04-14,D,2,0.912159,0.9121590805436468,8.054364675214032e-08,8.83000038328166e-08,ok
EA,EXCHANGE_RATE_USD_D,2020-04-15,D,2,0.9171787581399614,0.917179,2.4186003855231064e-07,2.636999652647439e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-04-16,D,2,0.918442,0.9184423218221895,3.2182218956400277e-07,3.50400061387377e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-04-17,D,2,0.92081,0.9208103130755064,3.130755064084667e-07,3.4000005775960466e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-04-20,D,2,0.92081,0.9208103130755064,3.130755064084667e-07,3.4000005775960466e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-04-21,D,2,0.9227646027498384,0.922765,3.9725016154346093e-07,4.3049990739954357e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-04-22,D,2,0.920217,0.9202171712524156,1.712524156927131e-07,1.8610001744987795e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-04-23,D,2,0.9283327144448572,0.928333,2.855551427538572e-07,3.0759995246558226e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-04-24,D,2,0.9259259259259258,0.925926,7.407407420778611e-08,7.999999694440913e-08,ok
EA,EXCHANGE_RATE_USD_D,2020-04-27,D,2,0.921489,0.9214891264283082,1.2642830815590145e-07,1.372000094227049e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-04-28,D,2,0.919371,0.919371150133309,1.5013330889601662e-07,1.6330001341964334e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-04-29,D,2,0.922339,0.9223390518354546,5.183545459530592e-08,5.620000145145072e-08,ok
EA,EXCHANGE_RATE_USD_D,2020-04-30,D,2,0.9194556822361164,0.919456,3.1776388365045705e-07,3.455999401385674e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-05-04,D,2,0.9139097057210748,0.91391,2.94278925228042e-07,3.219999481425319e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-05-05,D,2,0.9222539887485012,0.922254,1.1251498843733998e-08,1.2200000121840774e-08,ok
EA,EXCHANGE_RATE_USD_D,2020-05-06,D,2,0.925326,0.9253261774775609,1.7747756086983202e-07,1.9180001842564922e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-05-07,D,2,0.9273856997125104,0.927386,3.002874896518293e-07,3.2379994766835595e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-05-08,D,2,0.9222539887485012,0.922254,1.1251498843733998e-08,1.2200000121840774e-08,ok
EA,EXCHANGE_RATE_USD_D,2020-05-11,D,2,0.9238728750923872,0.923873,1.2490761280847806e-07,1.3519999096437728e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-05-12,D,2,0.9209799226376864,0.92098,7.736231366628488e-08,8.399999665085226e-08,ok
EA,EXCHANGE_RATE_USD_D,2020-05-13,D,2,0.91954,0.9195402298850576,2.2988505754550914e-07,2.500000313307451e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-05-14,D,2,0.926612,0.926612305411416,3.0541141604611965e-07,3.296000545150613e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-05-15,D,2,0.926097,0.9260974254491572,4.2544915723752297e-07,4.594001055092816e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-05-18,D,2,0.9231905465288036,0.923191,4.5347119637106914e-07,4.911998792704517e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-05-19,D,2,0.913242,0.9132420091324202,9.13242015343485e-09,1.0000000118011162e-08,ok
EA,EXCHANGE_RATE_USD_D,2020-05-20,D,2,0.912575,0.9125752874612154,2.874612153869194e-07,3.1500004943349407e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-05-21,D,2,0.9090909090909092,0.909091,9.09090908107757e-08,9.999999489185351e-08,ok
EA,EXCHANGE_RATE_USD_D,2020-05-22,D,2,0.917094644167278,0.917095,3.5583272195438553e-07,3.8799992474707657e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-05-25,D,2,0.91659,0.9165902841429882,2.8414298813839167e-07,3.100000481089927e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-05-26,D,2,0.9111617312072894,0.911162,2.6879271064483845e-07,2.949999564202166e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-05-27,D,2,0.909835,0.909835319807115,3.1980711501233827e-07,3.515000618861969e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-05-28,D,2,0.907770515613653,0.907771,4.843863470327392e-07,5.335998575268234e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-05-29,D,2,0.8979885057471265,0.897989,4.942528735174534e-07,5.503998484789978e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-06-01,D,2,0.899604,0.8996041741633681,1.741633681717758e-07,1.936000188002278e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-06-02,D,2,0.8949346697691068,0.894935,3.302308931862896e-07,3.6899993196587257e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-06-03,D,2,0.8933357155619082,0.893336,2.844380918576306e-07,3.1839994933615976e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-06-04,D,2,0.8888888888888888,0.888889,1.1111111120065686e-07,1.2499999228823945e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-06-05,D,2,0.8826125330979699,0.882613,4.669020300385185e-07,5.289998601131785e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-06-08,D,2,0.886132,0.8861320336730172,3.367301715240245e-08,3.8000000578486183e-08,ok
EA,EXCHANGE_RATE_USD_D,2020-06-09,D,2,0.8854258898530193,0.885426,1.101469807585076e-07,1.2439999233097897e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-06-10,D,2,0.8791208791208791,0.879121,1.2087912093505793e-07,1.3749999061050402e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-06-11,D,2,0.8812125484666902,0.881213,4.515333098531471e-07,5.123998687445049e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-06-12,D,2,0.8846426043878273,0.884643,3.9561217268779814e-07,4.471999000123894e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-06-15,D,2,0.888651915044877,0.888652,8.495512304751429e-08,9.559999539568804e-08,ok
EA,EXCHANGE_RATE_USD_D,2020-06-16,D,2,0.8843296781039971,0.88433,3.218960028528173e-07,3.639999337779779e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-06-17,D,2,0.890313,0.8903133903133903,3.903133902749545e-07,4.3840009605412994e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-06-18,D,2,0.8911067545891997,0.891107,2.4541080023698925e-07,2.7539996210337456e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-06-19,D,2,0.8920606601248885,0.892061,3.3987511149913274e-07,3.8099992741004165e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-06-22,D,2,0.8918219923303309,0.891822,7.669669122023492e-09,8.599999949544942e-09,ok
EA,EXCHANGE_RATE_USD_D,2020-06-23,D,2,0.883548,0.8835483300936562,3.3009365618674735e-07,3.736000698606537e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-06-24,D,2,0.8865248226950355,0.886525,1.7730496448820077e-07,1.9999997994269247e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-06-25,D,2,0.892857,0.8928571428571428,1.4285714278194916e-07,1.6000001271578407e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-06-26,D,2,0.8918219923303309,0.891822,7.669669122023492e-09,8.599999949544942e-09,ok
EA,EXCHANGE_RATE_USD_D,2020-06-29,D,2,0.8862105636299185,0.886211,4.363700815135374e-07,4.923998787510255e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-06-30,D,2,0.8930166101089481,0.893017,3.8989105188846906e-07,4.365999045949485e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-07-01,D,2,0.892857,0.8928571428571428,1.4285714278194916e-07,1.6000001271578407e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-07-02,D,2,0.886053517632465,0.886054,4.823675350262846e-07,5.443998518450252e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-07-03,D,2,0.8909479686386315,0.890948,3.136136850212523e-08,3.519999938726537e-08,ok
EA,EXCHANGE_RATE_USD_D,2020-07-06,D,2,0.883002,0.8830022075055187,2.075055187678032e-07,2.3500002761704039e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-07-07,D,2,0.8857395925597874,0.88574,4.0744021256866603e-07,4.5999989419004833e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-07-08,D,2,0.886053517632465,0.886054,4.823675350262846e-07,5.443998518450252e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-07-09,D,2,0.881678716275789,0.881679,2.8372421101430234e-07,3.2179994835481004e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-07-10,D,2,0.886839,0.8868393047179851,3.047179850668158e-07,3.436000589918316e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-07-13,D,2,0.88269,0.8826904404625298,4.404625297826925e-07,4.990001244913434e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-07-14,D,2,0.8791208791208791,0.879121,1.2087912093505793e-07,1.3749999061050402e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-07-15,D,2,0.87382,0.8738203425375742,3.4253757419389075e-07,3.9200007673950357e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-07-16,D,2,0.876117,0.8761170492377782,4.92377781879938e-08,5.620000160299616e-08,ok
EA,EXCHANGE_RATE_USD_D,2020-07-17,D,2,0.8750437521876093,0.875044,2.478123907190266e-07,2.831999600125893e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-07-20,D,2,0.873515,0.8735150244584207,2.44584206221532e-08,2.8000000320240985e-08,ok
EA,EXCHANGE_RATE_USD_D,2020-07-21,D,2,0.8738967054094205,0.873897,2.945905794859982e-07,3.370999432876323e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-07-22,D,2,0.863707,0.8637070305752289,3.0575228904261564e-08,3.540000065193405e-08,ok
EA,EXCHANGE_RATE_USD_D,2020-07-23,D,2,0.8643789437289308,0.864379,5.627106924865899e-08,6.509999789476865e-08,ok
EA,EXCHANGE_RATE_USD_D,2020-07-24,D,2,0.8614748449345279,0.861475,1.5506547212940092e-07,1.7999998384781004e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-07-27,D,2,0.85034,0.8503401360544218,1.360544218398374e-07,1.6000001288364983e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-07-28,D,2,0.8534607834769993,0.853461,2.165230007511454e-07,2.5369996779827613e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-07-29,D,2,0.852878,0.8528784648187633,4.6481876325721316e-07,5.450001484316229e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-07-30,D,2,0.851571,0.8515711487694798,1.4876947984632238e-07,1.747000154435827e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-07-31,D,2,0.844024,0.8440243079000674,3.0790006744219056e-07,3.6480006644503954e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-08-03,D,2,0.8528057308545113,0.852806,2.691454886738498e-07,3.1559995021728415e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-08-04,D,2,0.8499787505312366,0.849979,2.4946876342468727e-07,2.934999570980259e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-08-05,D,2,0.843597,0.8435970980259828,9.802598277541819e-08,1.162000067332011e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-08-06,D,2,0.8443806467955756,0.844381,3.532044244858312e-07,4.182999124311432e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-08-07,D,2,0.846238,0.8462384700008463,4.700008462421579e-07,5.554001542389808e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-08-10,D,2,0.850123,0.8501232678738417,2.678738417749571e-07,3.1510004972389487e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-08-11,D,2,0.84868,0.8486803021301876,3.021301876460214e-07,3.560000634713183e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-08-12,D,2,0.849545,0.8495454931611588,4.931611587988272e-07,5.805001685122733e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-08-13,D,2,0.845094,0.8450942280064228,2.2800642274223293e-07,2.698000364269091e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-08-14,D,2,0.846525,0.8465250148141877,1.4814187765388453e-08,1.7500000160378384e-08,ok
EA,EXCHANGE_RATE_USD_D,2020-08-17,D,2,0.843668,0.843668269636379,2.69636379002236e-07,3.1960005110343855e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-08-18,D,2,0.8399126490844951,0.839913,3.5091550487642564e-07,4.177999128274706e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-08-19,D,2,0.838012,0.8380122349786306,2.3497863066435087e-07,2.804000392838554e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-08-20,D,2,0.8438818565400843,0.843882,1.434599157246197e-07,1.6999998568367556e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-08-21,D,2,0.849689863199932,0.84969,1.36800067940257e-07,1.6099998699838953e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-08-24,D,2,0.8440955516164429,0.844096,4.483835570612271e-07,5.311998589637532e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-08-25,D,2,0.846453,0.8464533604198409,3.604198408613257e-07,4.258000906464095e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-08-26,D,2,0.848248,0.8482483671218932,3.67121893218858e-07,4.3280009357365204e-07,ok
EA,EXCHANGE_RATE_USD_D,2020-08-27,D,2,0.8470269354565475,0.847027,6.45434524715327e-08,7.619999708467162e-08,ok
EA,EXCHANGE_RATE_USD_D,2020-08-28,D,2,0.839278,0.839278220730172,2.20730172029171e-07,2.6300003455726184e-07,ok
