series_id,country_code,country_iso2,country_iso3,country_name_zh,country_name_en,indicator_code,indicator_name_zh,indicator_name_en,date,frequency,unit,seasonal_adjustment,calculation,value,source_organization,source_dataset,source_indicator_code,source_indicator_name,source_url,last_updated,status,retrieved_at
ZA.GOV_DEBT_GDP_A.IMF,ZA,ZA,ZAF,南非,South Africa,GOV_DEBT_GDP_A,政府债务占GDP比重,"Central government debt, total",1985,A,% of GDP,NSA,level,,IMF,World Economic Outlook,GGXWDG_NGDP,"Gross debt, General government, Percent of GDP",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.GOV_DEBT_GDP_A.IMF,ZA,ZA,ZAF,南非,South Africa,GOV_DEBT_GDP_A,政府债务占GDP比重,"Central government debt, total",1986,A,% of GDP,NSA,level,,IMF,World Economic Outlook,GGXWDG_NGDP,"Gross debt, General government, Percent of GDP",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.GOV_DEBT_GDP_A.IMF,ZA,ZA,ZAF,南非,South Africa,GOV_DEBT_GDP_A,政府债务占GDP比重,"Central government debt, total",1987,A,% of GDP,NSA,level,,IMF,World Economic Outlook,GGXWDG_NGDP,"Gross debt, General government, Percent of GDP",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.GOV_DEBT_GDP_A.IMF,ZA,ZA,ZAF,南非,South Africa,GOV_DEBT_GDP_A,政府债务占GDP比重,"Central government debt, total",1988,A,% of GDP,NSA,level,,IMF,World Economic Outlook,GGXWDG_NGDP,"Gross debt, General government, Percent of GDP",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.GOV_DEBT_GDP_A.IMF,ZA,ZA,ZAF,南非,South Africa,GOV_DEBT_GDP_A,政府债务占GDP比重,"Central government debt, total",1989,A,% of GDP,NSA,level,,IMF,World Economic Outlook,GGXWDG_NGDP,"Gross debt, General government, Percent of GDP",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.GOV_DEBT_GDP_A.IMF,ZA,ZA,ZAF,南非,South Africa,GOV_DEBT_GDP_A,政府债务占GDP比重,"Central government debt, total",1990,A,% of GDP,NSA,level,,IMF,World Economic Outlook,GGXWDG_NGDP,"Gross debt, General government, Percent of GDP",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.GOV_DEBT_GDP_A.IMF,ZA,ZA,ZAF,南非,South Africa,GOV_DEBT_GDP_A,政府债务占GDP比重,"Central government debt, total",1991,A,% of GDP,NSA,level,,IMF,World Economic Outlook,GGXWDG_NGDP,"Gross debt, General government, Percent of GDP",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.GOV_DEBT_GDP_A.IMF,ZA,ZA,ZAF,南非,South Africa,GOV_DEBT_GDP_A,政府债务占GDP比重,"Central government debt, total",1992,A,% of GDP,NSA,level,,IMF,World Economic Outlook,GGXWDG_NGDP,"Gross debt, General government, Percent of GDP",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.GOV_DEBT_GDP_A.IMF,ZA,ZA,ZAF,南非,South Africa,GOV_DEBT_GDP_A,政府债务占GDP比重,"Central government debt, total",1993,A,% of GDP,NSA,level,,IMF,World Economic Outlook,GGXWDG_NGDP,"Gross debt, General government, Percent of GDP",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.GOV_DEBT_GDP_A.IMF,ZA,ZA,ZAF,南非,South Africa,GOV_DEBT_GDP_A,政府债务占GDP比重,"Central government debt, total",1994,A,% of GDP,NSA,level,,IMF,World Economic Outlook,GGXWDG_NGDP,"Gross debt, General government, Percent of GDP",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.GOV_DEBT_GDP_A.IMF,ZA,ZA,ZAF,南非,South Africa,GOV_DEBT_GDP_A,政府债务占GDP比重,"Central government debt, total",1995,A,% of GDP,NSA,level,,IMF,World Economic Outlook,GGXWDG_NGDP,"Gross debt, General government, Percent of GDP",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.GOV_DEBT_GDP_A.IMF,ZA,ZA,ZAF,南非,South Africa,GOV_DEBT_GDP_A,政府债务占GDP比重,"Central government debt, total",1996,A,% of GDP,NSA,level,,IMF,World Economic Outlook,GGXWDG_NGDP,"Gross debt, General government, Percent of GDP",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.GOV_DEBT_GDP_A.IMF,ZA,ZA,ZAF,南非,South Africa,GOV_DEBT_GDP_A,政府债务占GDP比重,"Central government debt, total",1997,A,% of GDP,NSA,level,,IMF,World Economic Outlook,GGXWDG_NGDP,"Gross debt, General government, Percent of GDP",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.GOV_DEBT_GDP_A.IMF,ZA,ZA,ZAF,南非,South Africa,GOV_DEBT_GDP_A,政府债务占GDP比重,"Central government debt, total",1998,A,% of GDP,NSA,level,,IMF,World Economic Outlook,GGXWDG_NGDP,"Gross debt, General government, Percent of GDP",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.GOV_DEBT_GDP_A.IMF,ZA,ZA,ZAF,南非,South Africa,GOV_DEBT_GDP_A,政府债务占GDP比重,"Central government debt, total",1999,A,% of GDP,NSA,level,,IMF,World Economic Outlook,GGXWDG_NGDP,"Gross debt, General government, Percent of GDP",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.GOV_DEBT_GDP_A.IMF,ZA,ZA,ZAF,南非,South Africa,GOV_DEBT_GDP_A,政府债务占GDP比重,"Central government debt, total",2000,A,% of GDP,NSA,level,37.929,IMF,World Economic Outlook,GGXWDG_NGDP,"Gross debt, General government, Percent of GDP",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.GOV_DEBT_GDP_A.IMF,ZA,ZA,ZAF,南非,South Africa,GOV_DEBT_GDP_A,政府债务占GDP比重,"Central government debt, total",2001,A,% of GDP,NSA,level,38.045,IMF,World Economic Outlook,GGXWDG_NGDP,"Gross debt, General government, Percent of GDP",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.GOV_DEBT_GDP_A.IMF,ZA,ZA,ZAF,南非,South Africa,GOV_DEBT_GDP_A,政府债务占GDP比重,"Central government debt, total",2002,A,% of GDP,NSA,level,31.801,IMF,World Economic Outlook,GGXWDG_NGDP,"Gross debt, General government, Percent of GDP",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.GOV_DEBT_GDP_A.IMF,ZA,ZA,ZAF,南非,South Africa,GOV_DEBT_GDP_A,政府债务占GDP比重,"Central government debt, total",2003,A,% of GDP,NSA,level,31.514,IMF,World Economic Outlook,GGXWDG_NGDP,"Gross debt, General government, Percent of GDP",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.GOV_DEBT_GDP_A.IMF,ZA,ZA,ZAF,南非,South Africa,GOV_DEBT_GDP_A,政府债务占GDP比重,"Central government debt, total",2004,A,% of GDP,NSA,level,30.733,IMF,World Economic Outlook,GGXWDG_NGDP,"Gross debt, General government, Percent of GDP",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.GOV_DEBT_GDP_A.IMF,ZA,ZA,ZAF,南非,South Africa,GOV_DEBT_GDP_A,政府债务占GDP比重,"Central government debt, total",2005,A,% of GDP,NSA,level,29.637,IMF,World Economic Outlook,GGXWDG_NGDP,"Gross debt, General government, Percent of GDP",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.GOV_DEBT_GDP_A.IMF,ZA,ZA,ZAF,南非,South Africa,GOV_DEBT_GDP_A,政府债务占GDP比重,"Central government debt, total",2006,A,% of GDP,NSA,level,28.03,IMF,World Economic Outlook,GGXWDG_NGDP,"Gross debt, General government, Percent of GDP",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.GOV_DEBT_GDP_A.IMF,ZA,ZA,ZAF,南非,South Africa,GOV_DEBT_GDP_A,政府债务占GDP比重,"Central government debt, total",2007,A,% of GDP,NSA,level,24.326,IMF,World Economic Outlook,GGXWDG_NGDP,"Gross debt, General government, Percent of GDP",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.GOV_DEBT_GDP_A.IMF,ZA,ZA,ZAF,南非,South Africa,GOV_DEBT_GDP_A,政府债务占GDP比重,"Central government debt, total",2008,A,% of GDP,NSA,level,24.045,IMF,World Economic Outlook,GGXWDG_NGDP,"Gross debt, General government, Percent of GDP",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.GOV_DEBT_GDP_A.IMF,ZA,ZA,ZAF,南非,South Africa,GOV_DEBT_GDP_A,政府债务占GDP比重,"Central government debt, total",2009,A,% of GDP,NSA,level,26.995,IMF,World Economic Outlook,GGXWDG_NGDP,"Gross debt, General government, Percent of GDP",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.GOV_DEBT_GDP_A.IMF,ZA,ZA,ZAF,南非,South Africa,GOV_DEBT_GDP_A,政府债务占GDP比重,"Central government debt, total",2010,A,% of GDP,NSA,level,31.185,IMF,World Economic Outlook,GGXWDG_NGDP,"Gross debt, General government, Percent of GDP",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.GOV_DEBT_GDP_A.IMF,ZA,ZA,ZAF,南非,South Africa,GOV_DEBT_GDP_A,政府债务占GDP比重,"Central government debt, total",2011,A,% of GDP,NSA,level,34.742,IMF,World Economic Outlook,GGXWDG_NGDP,"Gross debt, General government, Percent of GDP",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.GOV_DEBT_GDP_A.IMF,ZA,ZA,ZAF,南非,South Africa,GOV_DEBT_GDP_A,政府债务占GDP比重,"Central government debt, total",2012,A,% of GDP,NSA,level,37.408,IMF,World Economic Outlook,GGXWDG_NGDP,"Gross debt, General government, Percent of GDP",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.GOV_DEBT_GDP_A.IMF,ZA,ZA,ZAF,南非,South Africa,GOV_DEBT_GDP_A,政府债务占GDP比重,"Central government debt, total",2013,A,% of GDP,NSA,level,40.356,IMF,World Economic Outlook,GGXWDG_NGDP,"Gross debt, General government, Percent of GDP",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.GOV_DEBT_GDP_A.IMF,ZA,ZA,ZAF,南非,South Africa,GOV_DEBT_GDP_A,政府债务占GDP比重,"Central government debt, total",2014,A,% of GDP,NSA,level,43.253,IMF,World Economic Outlook,GGXWDG_NGDP,"Gross debt, General government, Percent of GDP",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.GOV_DEBT_GDP_A.IMF,ZA,ZA,ZAF,南非,South Africa,GOV_DEBT_GDP_A,政府债务占GDP比重,"Central government debt, total",2015,A,% of GDP,NSA,level,45.195,IMF,World Economic Outlook,GGXWDG_NGDP,"Gross debt, General government, Percent of GDP",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.GOV_DEBT_GDP_A.IMF,ZA,ZA,ZAF,南非,South Africa,GOV_DEBT_GDP_A,政府债务占GDP比重,"Central government debt, total",2016,A,% of GDP,NSA,level,47.134,IMF,World Economic Outlook,GGXWDG_NGDP,"Gross debt, General government, Percent of GDP",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.GOV_DEBT_GDP_A.IMF,ZA,ZA,ZAF,南非,South Africa,GOV_DEBT_GDP_A,政府债务占GDP比重,"Central government debt, total",2017,A,% of GDP,NSA,level,48.588,IMF,World Economic Outlook,GGXWDG_NGDP,"Gross debt, General government, Percent of GDP",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.GOV_DEBT_GDP_A.IMF,ZA,ZA,ZAF,南非,South Africa,GOV_DEBT_GDP_A,政府债务占GDP比重,"Central government debt, total",2018,A,% of GDP,NSA,level,51.536,IMF,World Economic Outlook,GGXWDG_NGDP,"Gross debt, General government, Percent of GDP",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.GOV_DEBT_GDP_A.IMF,ZA,ZA,ZAF,南非,South Africa,GOV_DEBT_GDP_A,政府债务占GDP比重,"Central government debt, total",2019,A,% of GDP,NSA,level,56.101,IMF,World Economic Outlook,GGXWDG_NGDP,"Gross debt, General government, Percent of GDP",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.GOV_DEBT_GDP_A.IMF,ZA,ZA,ZAF,南非,South Africa,GOV_DEBT_GDP_A,政府债务占GDP比重,"Central government debt, total",2020,A,% of GDP,NSA,level,68.927,IMF,World Economic Outlook,GGXWDG_NGDP,"Gross debt, General government, Percent of GDP",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.GOV_DEBT_GDP_A.IMF,ZA,ZA,ZAF,南非,South Africa,GOV_DEBT_GDP_A,政府债务占GDP比重,"Central government debt, total",2021,A,% of GDP,NSA,level,68.819,IMF,World Economic Outlook,GGXWDG_NGDP,"Gross debt, General government, Percent of GDP",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.GOV_DEBT_GDP_A.IMF,ZA,ZA,ZAF,南非,South Africa,GOV_DEBT_GDP_A,政府债务占GDP比重,"Central government debt, total",2022,A,% of GDP,NSA,level,70.715,IMF,World Economic Outlook,GGXWDG_NGDP,"Gross debt, General government, Percent of GDP",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.GOV_DEBT_GDP_A.IMF,ZA,ZA,ZAF,南非,South Africa,GOV_DEBT_GDP_A,政府债务占GDP比重,"Central government debt, total",2023,A,% of GDP,NSA,level,73.22,IMF,World Economic Outlook,GGXWDG_NGDP,"Gross debt, General government, Percent of GDP",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.GOV_DEBT_GDP_A.IMF,ZA,ZA,ZAF,南非,South Africa,GOV_DEBT_GDP_A,政府债务占GDP比重,"Central government debt, total",2024,A,% of GDP,NSA,level,75.963,IMF,World Economic Outlook,GGXWDG_NGDP,"Gross debt, General government, Percent of GDP",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.GOV_DEBT_GDP_A.IMF,ZA,ZA,ZAF,南非,South Africa,GOV_DEBT_GDP_A,政府债务占GDP比重,"Central government debt, total",2025,A,% of GDP,NSA,level,78.642,IMF,World Economic Outlook,GGXWDG_NGDP,"Gross debt, General government, Percent of GDP",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.GOV_DEBT_GDP_A.IMF,ZA,ZA,ZAF,南非,South Africa,GOV_DEBT_GDP_A,政府债务占GDP比重,"Central government debt, total",2026,A,% of GDP,NSA,level,78.919,IMF,World Economic Outlook,GGXWDG_NGDP,"Gross debt, General government, Percent of GDP",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.GOV_DEBT_GDP_A.IMF,ZA,ZA,ZAF,南非,South Africa,GOV_DEBT_GDP_A,政府债务占GDP比重,"Central government debt, total",2027,A,% of GDP,NSA,level,79.707,IMF,World Economic Outlook,GGXWDG_NGDP,"Gross debt, General government, Percent of GDP",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.GOV_DEBT_GDP_A.IMF,ZA,ZA,ZAF,南非,South Africa,GOV_DEBT_GDP_A,政府债务占GDP比重,"Central government debt, total",2028,A,% of GDP,NSA,level,80.867,IMF,World Economic Outlook,GGXWDG_NGDP,"Gross debt, General government, Percent of GDP",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.GOV_DEBT_GDP_A.IMF,ZA,ZA,ZAF,南非,South Africa,GOV_DEBT_GDP_A,政府债务占GDP比重,"Central government debt, total",2029,A,% of GDP,NSA,level,81.674,IMF,World Economic Outlook,GGXWDG_NGDP,"Gross debt, General government, Percent of GDP",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.GOV_DEBT_GDP_A.IMF,ZA,ZA,ZAF,南非,South Africa,GOV_DEBT_GDP_A,政府债务占GDP比重,"Central government debt, total",2030,A,% of GDP,NSA,level,82.172,IMF,World Economic Outlook,GGXWDG_NGDP,"Gross debt, General government, Percent of GDP",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.GOV_DEBT_GDP_A.IMF,ZA,ZA,ZAF,南非,South Africa,GOV_DEBT_GDP_A,政府债务占GDP比重,"Central government debt, total",2031,A,% of GDP,NSA,level,82.615,IMF,World Economic Outlook,GGXWDG_NGDP,"Gross debt, General government, Percent of GDP",https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.UNEMPLOYMENT_RATE_A.IMF,ZA,ZA,ZAF,南非,South Africa,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,1980,A,% of labor force,NSA,level,9.241,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.UNEMPLOYMENT_RATE_A.IMF,ZA,ZA,ZAF,南非,South Africa,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,1981,A,% of labor force,NSA,level,9.824,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.UNEMPLOYMENT_RATE_A.IMF,ZA,ZA,ZAF,南非,South Africa,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,1982,A,% of labor force,NSA,level,10.755,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.UNEMPLOYMENT_RATE_A.IMF,ZA,ZA,ZAF,南非,South Africa,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,1983,A,% of labor force,NSA,level,12.543,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.UNEMPLOYMENT_RATE_A.IMF,ZA,ZA,ZAF,南非,South Africa,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,1984,A,% of labor force,NSA,level,13.718,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.UNEMPLOYMENT_RATE_A.IMF,ZA,ZA,ZAF,南非,South Africa,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,1985,A,% of labor force,NSA,level,15.452,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.UNEMPLOYMENT_RATE_A.IMF,ZA,ZA,ZAF,南非,South Africa,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,1986,A,% of labor force,NSA,level,16.049,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.UNEMPLOYMENT_RATE_A.IMF,ZA,ZA,ZAF,南非,South Africa,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,1987,A,% of labor force,NSA,level,16.592,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.UNEMPLOYMENT_RATE_A.IMF,ZA,ZA,ZAF,南非,South Africa,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,1988,A,% of labor force,NSA,level,17.238,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.UNEMPLOYMENT_RATE_A.IMF,ZA,ZA,ZAF,南非,South Africa,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,1989,A,% of labor force,NSA,level,17.829,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.UNEMPLOYMENT_RATE_A.IMF,ZA,ZA,ZAF,南非,South Africa,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,1990,A,% of labor force,NSA,level,18.784,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.UNEMPLOYMENT_RATE_A.IMF,ZA,ZA,ZAF,南非,South Africa,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,1991,A,% of labor force,NSA,level,20.162,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.UNEMPLOYMENT_RATE_A.IMF,ZA,ZA,ZAF,南非,South Africa,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,1992,A,% of labor force,NSA,level,21.213,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.UNEMPLOYMENT_RATE_A.IMF,ZA,ZA,ZAF,南非,South Africa,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,1993,A,% of labor force,NSA,level,22.163,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.UNEMPLOYMENT_RATE_A.IMF,ZA,ZA,ZAF,南非,South Africa,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,1994,A,% of labor force,NSA,level,22.89,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.UNEMPLOYMENT_RATE_A.IMF,ZA,ZA,ZAF,南非,South Africa,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,1995,A,% of labor force,NSA,level,16.5,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.UNEMPLOYMENT_RATE_A.IMF,ZA,ZA,ZAF,南非,South Africa,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,1996,A,% of labor force,NSA,level,20.3,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.UNEMPLOYMENT_RATE_A.IMF,ZA,ZA,ZAF,南非,South Africa,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,1997,A,% of labor force,NSA,level,22.0,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.UNEMPLOYMENT_RATE_A.IMF,ZA,ZA,ZAF,南非,South Africa,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,1998,A,% of labor force,NSA,level,26.1,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.UNEMPLOYMENT_RATE_A.IMF,ZA,ZA,ZAF,南非,South Africa,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,1999,A,% of labor force,NSA,level,23.3,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.UNEMPLOYMENT_RATE_A.IMF,ZA,ZA,ZAF,南非,South Africa,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,2000,A,% of labor force,NSA,level,23.0,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.UNEMPLOYMENT_RATE_A.IMF,ZA,ZA,ZAF,南非,South Africa,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,2001,A,% of labor force,NSA,level,25.95,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.UNEMPLOYMENT_RATE_A.IMF,ZA,ZA,ZAF,南非,South Africa,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,2002,A,% of labor force,NSA,level,27.8,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.UNEMPLOYMENT_RATE_A.IMF,ZA,ZA,ZAF,南非,South Africa,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,2003,A,% of labor force,NSA,level,27.65,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.UNEMPLOYMENT_RATE_A.IMF,ZA,ZA,ZAF,南非,South Africa,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,2004,A,% of labor force,NSA,level,25.15,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.UNEMPLOYMENT_RATE_A.IMF,ZA,ZA,ZAF,南非,South Africa,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,2005,A,% of labor force,NSA,level,24.65,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.UNEMPLOYMENT_RATE_A.IMF,ZA,ZA,ZAF,南非,South Africa,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,2006,A,% of labor force,NSA,level,23.55,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.UNEMPLOYMENT_RATE_A.IMF,ZA,ZA,ZAF,南非,South Africa,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,2007,A,% of labor force,NSA,level,23.0,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.UNEMPLOYMENT_RATE_A.IMF,ZA,ZA,ZAF,南非,South Africa,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,2008,A,% of labor force,NSA,level,22.525,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
ZA.UNEMPLOYMENT_RATE_A.IMF,ZA,ZA,ZAF,南非,South Africa,UNEMPLOYMENT_RATE_A,失业率,Unemployment Rate,2009,A,% of labor force,NSA,level,23.7,IMF,World Economic Outlook,LUR,Unemployment rate,https://data.imf.org/en/datasets/IMF.RES:WEO,2026-04-15T13:00:00Z,official,
