country_code,country_name,source_indicator_code,source_indicator_name,date,value,source_organization,source_dataset,source_url,retrieved_at,last_updated,status,data_version
US,United States,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),2025,,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/FM.LBL.BMNY.GD.ZS?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),2024,100.72434885096,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/FM.LBL.BMNY.GD.ZS?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),2023,100.684411105603,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/FM.LBL.BMNY.GD.ZS?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),2022,105.446224272594,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/FM.LBL.BMNY.GD.ZS?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),2021,116.786350489931,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/FM.LBL.BMNY.GD.ZS?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),2020,110.638764693403,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/FM.LBL.BMNY.GD.ZS?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),2019,92.9869795054421,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/FM.LBL.BMNY.GD.ZS?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),2018,89.3303888953359,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/FM.LBL.BMNY.GD.ZS?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),2017,90.523830668235,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/FM.LBL.BMNY.GD.ZS?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),2016,89.9901690829483,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/FM.LBL.BMNY.GD.ZS?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,FM.LBL.BMNY.GD.ZS,Broad money (% of GDP),2015,88.9823670823258,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/FM.LBL.BMNY.GD.ZS?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2025,,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/FP.CPI.TOTL.ZG?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2024,2.94952520485207,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/FP.CPI.TOTL.ZG?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2023,4.11633838374488,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/FP.CPI.TOTL.ZG?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2022,8.00279982052121,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/FP.CPI.TOTL.ZG?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2021,4.69785886363742,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/FP.CPI.TOTL.ZG?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2020,1.23358439630629,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/FP.CPI.TOTL.ZG?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2019,1.81221007526021,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/FP.CPI.TOTL.ZG?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2018,2.44258329692817,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/FP.CPI.TOTL.ZG?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2017,2.13011000365961,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/FP.CPI.TOTL.ZG?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2016,1.26158320570536,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/FP.CPI.TOTL.ZG?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2015,0.118627135552451,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/FP.CPI.TOTL.ZG?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,FS.AST.PRVT.GD.ZS,Domestic credit to private sector (% of GDP),2025,,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/FS.AST.PRVT.GD.ZS?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,FS.AST.PRVT.GD.ZS,Domestic credit to private sector (% of GDP),2024,201.218305876064,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/FS.AST.PRVT.GD.ZS?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,FS.AST.PRVT.GD.ZS,Domestic credit to private sector (% of GDP),2023,195.61346104482,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/FS.AST.PRVT.GD.ZS?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,FS.AST.PRVT.GD.ZS,Domestic credit to private sector (% of GDP),2022,190.921583099118,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/FS.AST.PRVT.GD.ZS?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,FS.AST.PRVT.GD.ZS,Domestic credit to private sector (% of GDP),2021,223.841716689478,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/FS.AST.PRVT.GD.ZS?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,FS.AST.PRVT.GD.ZS,Domestic credit to private sector (% of GDP),2020,220.892997772959,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/FS.AST.PRVT.GD.ZS?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,FS.AST.PRVT.GD.ZS,Domestic credit to private sector (% of GDP),2019,196.183464613648,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/FS.AST.PRVT.GD.ZS?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,FS.AST.PRVT.GD.ZS,Domestic credit to private sector (% of GDP),2018,184.15464675742,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/FS.AST.PRVT.GD.ZS?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,FS.AST.PRVT.GD.ZS,Domestic credit to private sector (% of GDP),2017,195.433929792231,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/FS.AST.PRVT.GD.ZS?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,FS.AST.PRVT.GD.ZS,Domestic credit to private sector (% of GDP),2016,187.421407342664,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/FS.AST.PRVT.GD.ZS?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,FS.AST.PRVT.GD.ZS,Domestic credit to private sector (% of GDP),2015,184.529830375552,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/FS.AST.PRVT.GD.ZS?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
US,United States,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2025,,World Bank,World Development Indicators,https://api.worldbank.org/v2/country/US/indicator/GC.DOD.TOTL.GD.ZS?format=json&per_page=20000&date=2015:2025,2026-06-22 16:40:10,2026-06-22,final,2026-06-22
