series_id,country_code,country_iso2,country_iso3,country_name_zh,country_name_en,indicator_code,indicator_name_zh,indicator_name_en,date,frequency,unit,seasonal_adjustment,calculation,value,source_organization,source_dataset,source_indicator_code,source_indicator_name,source_url,last_updated,status,retrieved_at,data_version
CN.EXCHANGE_RATE_USD_D.BIS,CN,CN,CHN,中国,China,EXCHANGE_RATE_USD_D,本币兑美元汇率,Exchange rates against USD,2015-03-13,D,local currency per USD,NSA,level,6.259175,BIS,Exchange rates,WS_XRU.D, Exchange rates against USD China - Renminbi - Daily - Average of observations through period,https://stats.bis.org/,2026-06-22,A,2026-06-22 11:26:25,2026-06-22
CN.EXCHANGE_RATE_USD_D.BIS,CN,CN,CHN,中国,China,EXCHANGE_RATE_USD_D,本币兑美元汇率,Exchange rates against USD,2015-03-16,D,local currency per USD,NSA,level,6.26248,BIS,Exchange rates,WS_XRU.D, Exchange rates against USD China - Renminbi - Daily - Average of observations through period,https://stats.bis.org/,2026-06-22,A,2026-06-22 11:26:25,2026-06-22
CN.EXCHANGE_RATE_USD_D.BIS,CN,CN,CHN,中国,China,EXCHANGE_RATE_USD_D,本币兑美元汇率,Exchange rates against USD,2015-03-17,D,local currency per USD,NSA,level,6.249929,BIS,Exchange rates,WS_XRU.D, Exchange rates against USD China - Renminbi - Daily - Average of observations through period,https://stats.bis.org/,2026-06-22,A,2026-06-22 11:26:25,2026-06-22
CN.EXCHANGE_RATE_USD_D.BIS,CN,CN,CHN,中国,China,EXCHANGE_RATE_USD_D,本币兑美元汇率,Exchange rates against USD,2015-03-18,D,local currency per USD,NSA,level,6.229418,BIS,Exchange rates,WS_XRU.D, Exchange rates against USD China - Renminbi - Daily - Average of observations through period,https://stats.bis.org/,2026-06-22,A,2026-06-22 11:26:25,2026-06-22
CN.EXCHANGE_RATE_USD_D.BIS,CN,CN,CHN,中国,China,EXCHANGE_RATE_USD_D,本币兑美元汇率,Exchange rates against USD,2015-03-19,D,local currency per USD,NSA,level,6.194624,BIS,Exchange rates,WS_XRU.D, Exchange rates against USD China - Renminbi - Daily - Average of observations through period,https://stats.bis.org/,2026-06-22,A,2026-06-22 11:26:25,2026-06-22
CN.EXCHANGE_RATE_USD_D.BIS,CN,CN,CHN,中国,China,EXCHANGE_RATE_USD_D,本币兑美元汇率,Exchange rates against USD,2015-03-20,D,local currency per USD,NSA,level,6.2049,BIS,Exchange rates,WS_XRU.D, Exchange rates against USD China - Renminbi - Daily - Average of observations through period,https://stats.bis.org/,2026-06-22,A,2026-06-22 11:26:25,2026-06-22
CN.EXCHANGE_RATE_USD_D.BIS,CN,CN,CHN,中国,China,EXCHANGE_RATE_USD_D,本币兑美元汇率,Exchange rates against USD,2015-03-23,D,local currency per USD,NSA,level,6.214443,BIS,Exchange rates,WS_XRU.D, Exchange rates against USD China - Renminbi - Daily - Average of observations through period,https://stats.bis.org/,2026-06-22,A,2026-06-22 11:26:25,2026-06-22
CN.EXCHANGE_RATE_USD_D.BIS,CN,CN,CHN,中国,China,EXCHANGE_RATE_USD_D,本币兑美元汇率,Exchange rates against USD,2015-03-24,D,local currency per USD,NSA,level,6.208311,BIS,Exchange rates,WS_XRU.D, Exchange rates against USD China - Renminbi - Daily - Average of observations through period,https://stats.bis.org/,2026-06-22,A,2026-06-22 11:26:25,2026-06-22
CN.EXCHANGE_RATE_USD_D.BIS,CN,CN,CHN,中国,China,EXCHANGE_RATE_USD_D,本币兑美元汇率,Exchange rates against USD,2015-03-25,D,local currency per USD,NSA,level,6.212472,BIS,Exchange rates,WS_XRU.D, Exchange rates against USD China - Renminbi - Daily - Average of observations through period,https://stats.bis.org/,2026-06-22,A,2026-06-22 11:26:25,2026-06-22
CN.EXCHANGE_RATE_USD_D.BIS,CN,CN,CHN,中国,China,EXCHANGE_RATE_USD_D,本币兑美元汇率,Exchange rates against USD,2015-03-26,D,local currency per USD,NSA,level,6.212886,BIS,Exchange rates,WS_XRU.D, Exchange rates against USD China - Renminbi - Daily - Average of observations through period,https://stats.bis.org/,2026-06-22,A,2026-06-22 11:26:25,2026-06-22
